Domain,Main Category URL,Subcategory,Subcategory URL
Wikipedia,https://en.wikipedia.org/wiki/Category:Academic_disciplines,,https://en.wikipedia.org/wiki/Category:Subfields_by_academic_discipline
Wikipedia,https://en.wikipedia.org/wiki/Category:Academic_disciplines,Research institutes by academic discipline,https://en.wikipedia.org/wiki/Category:Research_institutes_by_academic_discipline
Wikipedia,https://en.wikipedia.org/wiki/Category:Academic_disciplines,,https://en.wikipedia.org/wiki/Category:Subfields_by_academic_discipline
Wikipedia,https://en.wikipedia.org/wiki/Category:Academic_disciplines,Science,https://en.wikipedia.org/wiki/Category:Science
Wikipedia,https://en.wikipedia.org/wiki/Category:Academic_disciplines,,https://en.wikipedia.org/wiki/Category:Subfields_by_academic_discipline
Wikipedia,https://en.wikipedia.org/wiki/Category:Academic_disciplines,Science and technology studies,https://en.wikipedia.org/wiki/Category:Science_and_technology_studies
Wikipedia,https://en.wikipedia.org/wiki/Category:Academic_disciplines,,https://en.wikipedia.org/wiki/Category:Subfields_by_academic_discipline
Wikipedia,https://en.wikipedia.org/wiki/Category:Academic_disciplines,Scientific disciplines,https://en.wikipedia.org/wiki/Category:Scientific_disciplines
Wikipedia,https://en.wikipedia.org/wiki/Category:Academic_disciplines,,https://en.wikipedia.org/wiki/Category:Subfields_by_academic_discipline
Wikipedia,https://en.wikipedia.org/wiki/Category:Academic_disciplines,Sexology,https://en.wikipedia.org/wiki/Category:Sexology
Wikipedia,https://en.wikipedia.org/wiki/Category:Academic_disciplines,,https://en.wikipedia.org/wiki/Category:Subfields_by_academic_discipline
Wikipedia,https://en.wikipedia.org/wiki/Category:Academic_disciplines,Social sciences,https://en.wikipedia.org/wiki/Category:Social_sciences
Wikipedia,https://en.wikipedia.org/wiki/Category:Academic_disciplines,,https://en.wikipedia.org/wiki/Category:Subfields_by_academic_discipline
Wikipedia,https://en.wikipedia.org/wiki/Category:Academic_disciplines,Sustainable development,https://en.wikipedia.org/wiki/Category:Sustainable_development
Wikipedia,https://en.wikipedia.org/wiki/Category:Academic_disciplines,,https://en.wikipedia.org/wiki/Category:Subfields_by_academic_discipline
Wikipedia,https://en.wikipedia.org/wiki/Category:Academic_disciplines,University and college departments by discipline,https://en.wikipedia.org/wiki/Category:University_and_college_departments_by_discipline
Wikipedia,https://en.wikipedia.org/wiki/Category:Academic_disciplines,,https://en.wikipedia.org/wiki/Category:Subfields_by_academic_discipline
Wikipedia,https://en.wikipedia.org/wiki/Category:Academic_disciplines,Utopian studies,https://en.wikipedia.org/wiki/Category:Utopian_studies
Wikipedia,https://en.wikipedia.org/wiki/Category:Business,,https://en.wikipedia.org/wiki/Category:Types_of_business_entity
Wikipedia,https://en.wikipedia.org/wiki/Category:Business,Types of business entity,https://en.wikipedia.org/wiki/Category:Types_of_business_entity
Wikipedia,https://en.wikipedia.org/wiki/Category:Business,,https://en.wikipedia.org/wiki/Category:Types_of_business_entity
Wikipedia,https://en.wikipedia.org/wiki/Category:Business,Business by continent,https://en.wikipedia.org/wiki/Category:Business_by_continent
Wikipedia,https://en.wikipedia.org/wiki/Category:Business,,https://en.wikipedia.org/wiki/Category:Types_of_business_entity
Wikipedia,https://en.wikipedia.org/wiki/Category:Business,Business by country,https://en.wikipedia.org/wiki/Category:Business_by_country
Wikipedia,https://en.wikipedia.org/wiki/Category:Business,,https://en.wikipedia.org/wiki/Category:Types_of_business_entity
Wikipedia,https://en.wikipedia.org/wiki/Category:Business,Companies,https://en.wikipedia.org/wiki/Category:Companies
Wikipedia,https://en.wikipedia.org/wiki/Category:Business,,https://en.wikipedia.org/wiki/Category:Types_of_business_entity
Wikipedia,https://en.wikipedia.org/wiki/Category:Business,Employment,https://en.wikipedia.org/wiki/Category:Employment
Wikipedia,https://en.wikipedia.org/wiki/Category:Business,,https://en.wikipedia.org/wiki/Category:Types_of_business_entity
Wikipedia,https://en.wikipedia.org/wiki/Category:Business,Management,https://en.wikipedia.org/wiki/Category:Management
Wikipedia,https://en.wikipedia.org/wiki/Category:Business,,https://en.wikipedia.org/wiki/Category:Types_of_business_entity
Wikipedia,https://en.wikipedia.org/wiki/Category:Business,Works about business,https://en.wikipedia.org/wiki/Category:Works_about_business
Wikipedia,https://en.wikipedia.org/wiki/Category:Business,,https://en.wikipedia.org/wiki/Category:Types_of_business_entity
Wikipedia,https://en.wikipedia.org/wiki/Category:Business,Business-related lists,https://en.wikipedia.org/wiki/Category:Business-related_lists
Wikipedia,https://en.wikipedia.org/wiki/Category:Business,,https://en.wikipedia.org/wiki/Category:Types_of_business_entity
Wikipedia,https://en.wikipedia.org/wiki/Category:Business,People involved in business,https://en.wikipedia.org/wiki/Category:People_involved_in_business
Wikipedia,https://en.wikipedia.org/wiki/Category:Business,Business architecture,https://en.wikipedia.org/wiki/Category:Business_architecture
Wikipedia,https://en.wikipedia.org/wiki/Category:Business,,https://en.wikipedia.org/wiki/Category:Types_of_business_entity
Wikipedia,https://en.wikipedia.org/wiki/Category:Business,Business images,https://en.wikipedia.org/wiki/Category:Business_images
Wikipedia,https://en.wikipedia.org/wiki/Category:Business,,https://en.wikipedia.org/wiki/Category:Types_of_business_entity
Wikipedia,https://en.wikipedia.org/wiki/Category:Business,Business computing,https://en.wikipedia.org/wiki/Category:Business_computing
Wikipedia,https://en.wikipedia.org/wiki/Category:Business,,https://en.wikipedia.org/wiki/Category:Types_of_business_entity
Wikipedia,https://en.wikipedia.org/wiki/Category:Business,Business culture,https://en.wikipedia.org/wiki/Category:Business_culture
Wikipedia,https://en.wikipedia.org/wiki/Category:Business,,https://en.wikipedia.org/wiki/Category:Types_of_business_entity
Wikipedia,https://en.wikipedia.org/wiki/Category:Business,Business districts,https://en.wikipedia.org/wiki/Category:Business_districts
Wikipedia,https://en.wikipedia.org/wiki/Category:Business,,https://en.wikipedia.org/wiki/Category:Types_of_business_entity
Wikipedia,https://en.wikipedia.org/wiki/Category:Business,Business documents,https://en.wikipedia.org/wiki/Category:Business_documents
Wikipedia,https://en.wikipedia.org/wiki/Category:Business,,https://en.wikipedia.org/wiki/Category:Types_of_business_entity
Wikipedia,https://en.wikipedia.org/wiki/Category:Business,Business economics,https://en.wikipedia.org/wiki/Category:Business_economics
Wikipedia,https://en.wikipedia.org/wiki/Category:Business,,https://en.wikipedia.org/wiki/Category:Types_of_business_entity
Wikipedia,https://en.wikipedia.org/wiki/Category:Business,Business education,https://en.wikipedia.org/wiki/Category:Business_education
Wikipedia,https://en.wikipedia.org/wiki/Category:Business,,https://en.wikipedia.org/wiki/Category:Types_of_business_entity
Wikipedia,https://en.wikipedia.org/wiki/Category:Business,Business ethics,https://en.wikipedia.org/wiki/Category:Business_ethics
Wikipedia,https://en.wikipedia.org/wiki/Category:Business,,https://en.wikipedia.org/wiki/Category:Types_of_business_entity
Wikipedia,https://en.wikipedia.org/wiki/Category:Business,Business events,https://en.wikipedia.org/wiki/Category:Business_events
Wikipedia,https://en.wikipedia.org/wiki/Category:Business,,https://en.wikipedia.org/wiki/Category:Types_of_business_entity
Wikipedia,https://en.wikipedia.org/wiki/Category:Business,History of business,https://en.wikipedia.org/wiki/Category:History_of_business
Wikipedia,https://en.wikipedia.org/wiki/Category:Business,Business indices,https://en.wikipedia.org/wiki/Category:Business_indices
Wikipedia,https://en.wikipedia.org/wiki/Category:Business,,https://en.wikipedia.org/wiki/Category:Types_of_business_entity
Wikipedia,https://en.wikipedia.org/wiki/Category:Business,International business,https://en.wikipedia.org/wiki/Category:International_business
Wikipedia,https://en.wikipedia.org/wiki/Category:Business,,https://en.wikipedia.org/wiki/Category:Types_of_business_entity
Wikipedia,https://en.wikipedia.org/wiki/Category:Business,Business journalism,https://en.wikipedia.org/wiki/Category:Business_journalism
Wikipedia,https://en.wikipedia.org/wiki/Category:Business,,https://en.wikipedia.org/wiki/Category:Types_of_business_entity
Wikipedia,https://en.wikipedia.org/wiki/Category:Business,Business law,https://en.wikipedia.org/wiki/Category:Business_law
Wikipedia,https://en.wikipedia.org/wiki/Category:Business,,https://en.wikipedia.org/wiki/Category:Types_of_business_entity
Wikipedia,https://en.wikipedia.org/wiki/Category:Business,Business management,https://en.wikipedia.org/wiki/Category:Business_management
Wikipedia,https://en.wikipedia.org/wiki/Category:Business,Nicknames in business,https://en.wikipedia.org/wiki/Category:Nicknames_in_business
Wikipedia,https://en.wikipedia.org/wiki/Category:Business,,https://en.wikipedia.org/wiki/Category:Types_of_business_entity
Wikipedia,https://en.wikipedia.org/wiki/Category:Business,Business occupations,https://en.wikipedia.org/wiki/Category:Business_occupations
Wikipedia,https://en.wikipedia.org/wiki/Category:Business,,https://en.wikipedia.org/wiki/Category:Types_of_business_entity
Wikipedia,https://en.wikipedia.org/wiki/Category:Business,Business organizations,https://en.wikipedia.org/wiki/Category:Business_organizations
Wikipedia,https://en.wikipedia.org/wiki/Category:Business,,https://en.wikipedia.org/wiki/Category:Types_of_business_entity
Wikipedia,https://en.wikipedia.org/wiki/Category:Business,Business ownership,https://en.wikipedia.org/wiki/Category:Business_ownership
Wikipedia,https://en.wikipedia.org/wiki/Category:Business,,https://en.wikipedia.org/wiki/Category:Types_of_business_entity
Wikipedia,https://en.wikipedia.org/wiki/Category:Business,Business process,https://en.wikipedia.org/wiki/Category:Business_process
Wikipedia,https://en.wikipedia.org/wiki/Category:Business,,https://en.wikipedia.org/wiki/Category:Types_of_business_entity
Wikipedia,https://en.wikipedia.org/wiki/Category:Business,Quotations from business,https://en.wikipedia.org/wiki/Category:Quotations_from_business
Wikipedia,https://en.wikipedia.org/wiki/Category:Business,,https://en.wikipedia.org/wiki/Category:Types_of_business_entity
Wikipedia,https://en.wikipedia.org/wiki/Category:Business,Sports business,https://en.wikipedia.org/wiki/Category:Sports_business
Wikipedia,https://en.wikipedia.org/wiki/Category:Business,,https://en.wikipedia.org/wiki/Category:Types_of_business_entity
Wikipedia,https://en.wikipedia.org/wiki/Category:Business,Business terms,https://en.wikipedia.org/wiki/Category:Business_terms
Wikipedia,https://en.wikipedia.org/wiki/Category:Business,,https://en.wikipedia.org/wiki/Category:Types_of_business_entity
Wikipedia,https://en.wikipedia.org/wiki/Category:Business,Business travel,https://en.wikipedia.org/wiki/Category:Business_travel
Wikipedia,https://en.wikipedia.org/wiki/Category:Business,,https://en.wikipedia.org/wiki/Category:Types_of_business_entity
Wikipedia,https://en.wikipedia.org/wiki/Category:Business,Business of visual arts,https://en.wikipedia.org/wiki/Category:Business_of_visual_arts
Wikipedia,https://en.wikipedia.org/wiki/Category:Business,,https://en.wikipedia.org/wiki/Category:Types_of_business_entity
Wikipedia,https://en.wikipedia.org/wiki/Category:Business,Workplace,https://en.wikipedia.org/wiki/Category:Workplace
Wikipedia,https://en.wikipedia.org/wiki/Category:Business,,https://en.wikipedia.org/wiki/Category:Types_of_business_entity
Wikipedia,https://en.wikipedia.org/wiki/Category:Business,Business stubs,https://en.wikipedia.org/wiki/Category:Business_stubs
Wikipedia,https://en.wikipedia.org/wiki/Category:Business,,https://en.wikipedia.org/wiki/Category:Types_of_business_entity
Wikipedia,https://en.wikipedia.org/wiki/Category:Business,Types of business entity,https://en.wikipedia.org/wiki/Category:Types_of_business_entity
Wikipedia,https://en.wikipedia.org/wiki/Category:Business,,https://en.wikipedia.org/wiki/Category:Types_of_business_entity
Wikipedia,https://en.wikipedia.org/wiki/Category:Business,Business by continent,https://en.wikipedia.org/wiki/Category:Business_by_continent
Wikipedia,https://en.wikipedia.org/wiki/Category:Business,,https://en.wikipedia.org/wiki/Category:Types_of_business_entity
Wikipedia,https://en.wikipedia.org/wiki/Category:Business,Business by country,https://en.wikipedia.org/wiki/Category:Business_by_country
Wikipedia,https://en.wikipedia.org/wiki/Category:Business,,https://en.wikipedia.org/wiki/Category:Types_of_business_entity
Wikipedia,https://en.wikipedia.org/wiki/Category:Business,Companies,https://en.wikipedia.org/wiki/Category:Companies
Wikipedia,https://en.wikipedia.org/wiki/Category:Business,,https://en.wikipedia.org/wiki/Category:Types_of_business_entity
Wikipedia,https://en.wikipedia.org/wiki/Category:Business,Employment,https://en.wikipedia.org/wiki/Category:Employment
Wikipedia,https://en.wikipedia.org/wiki/Category:Business,,https://en.wikipedia.org/wiki/Category:Types_of_business_entity
Wikipedia,https://en.wikipedia.org/wiki/Category:Business,Management,https://en.wikipedia.org/wiki/Category:Management
Wikipedia,https://en.wikipedia.org/wiki/Category:Business,,https://en.wikipedia.org/wiki/Category:Types_of_business_entity
Wikipedia,https://en.wikipedia.org/wiki/Category:Business,Works about business,https://en.wikipedia.org/wiki/Category:Works_about_business
Wikipedia,https://en.wikipedia.org/wiki/Category:Business,,https://en.wikipedia.org/wiki/Category:Types_of_business_entity
Wikipedia,https://en.wikipedia.org/wiki/Category:Business,Business-related lists,https://en.wikipedia.org/wiki/Category:Business-related_lists
Wikipedia,https://en.wikipedia.org/wiki/Category:Business,,https://en.wikipedia.org/wiki/Category:Types_of_business_entity
Wikipedia,https://en.wikipedia.org/wiki/Category:Business,People involved in business,https://en.wikipedia.org/wiki/Category:People_involved_in_business
Wikipedia,https://en.wikipedia.org/wiki/Category:Business,Business architecture,https://en.wikipedia.org/wiki/Category:Business_architecture
Wikipedia,https://en.wikipedia.org/wiki/Category:Business,,https://en.wikipedia.org/wiki/Category:Types_of_business_entity
Wikipedia,https://en.wikipedia.org/wiki/Category:Business,Business images,https://en.wikipedia.org/wiki/Category:Business_images
Wikipedia,https://en.wikipedia.org/wiki/Category:Business,,https://en.wikipedia.org/wiki/Category:Types_of_business_entity
Wikipedia,https://en.wikipedia.org/wiki/Category:Business,Business computing,https://en.wikipedia.org/wiki/Category:Business_computing
Wikipedia,https://en.wikipedia.org/wiki/Category:Business,,https://en.wikipedia.org/wiki/Category:Types_of_business_entity
Wikipedia,https://en.wikipedia.org/wiki/Category:Business,Business culture,https://en.wikipedia.org/wiki/Category:Business_culture
Wikipedia,https://en.wikipedia.org/wiki/Category:Business,,https://en.wikipedia.org/wiki/Category:Types_of_business_entity
Wikipedia,https://en.wikipedia.org/wiki/Category:Business,Business districts,https://en.wikipedia.org/wiki/Category:Business_districts
Wikipedia,https://en.wikipedia.org/wiki/Category:Business,,https://en.wikipedia.org/wiki/Category:Types_of_business_entity
